,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,NP_ratio,4.0,4.0,-0.015537927336117812
1,NP_ratio,8.0,8.0,-0.0091598334054414
2,NP_ratio,12.0,12.0,0.02539092963014843
3,NP_ratio,,,
4,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.03527170386846298
5,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.03794311329148773
6,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.020243859029113673
7,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.04640629044331424
8,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.039364860194225935
9,Dlin-MC3_Helper lipid_ratio,,,
10,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.01626429038669219
11,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.014274796525958594
12,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.011687391537704992
13,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.006973739640912045
14,Dlin-MC3+Helper lipid percentage,,,
15,Chol_DMG-PEG_ratio,500.0,500.0,-0.0017699967985819742
16,Chol_DMG-PEG_ratio,100.0,100.0,0.040012111568986035
17,Chol_DMG-PEG_ratio,10.0,10.0,-0.047458536741283516
18,Chol_DMG-PEG_ratio,,,
19,P_charged_centers,0.0,0.0,-0.026287729460544196
20,P_charged_centers,1.0,1.0,0.01729877790366701
21,P_charged_centers,,,
22,N_charged_centers,1.0,1.0,-0.054251798184895235
23,N_charged_centers,0.0,0.0,0.12678865841324008
24,N_charged_centers,,,
25,Double_bonds,1.0,1.0,-0.011265176832292948
26,Double_bonds,2.0,2.0,0.015635682889928317
27,Double_bonds,0.0,0.0,-0.011409075333344216
28,Double_bonds,,,
29,Zeta,,,
